table_schema,table_name,ordinal_position,column_name,data_type,base_type_name,type_category,is_nullable,column_default,is_enum,is_array
public,journal_entries,8,is_reversal_of,uuid,uuid,U,true,null,false,false
public,journal_entries,9,posted_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,journal_entries,10,posted_by,uuid,uuid,U,true,null,false,false
public,journal_entries,11,metadata,jsonb,jsonb,U,false,'{}'::jsonb,false,false
public,journal_lines,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,journal_lines,2,journal_entry_id,uuid,uuid,U,false,null,false,false
public,journal_lines,3,organization_id,uuid,uuid,U,false,null,false,false
public,journal_lines,4,account_id,uuid,uuid,U,false,null,false,false
public,journal_lines,5,debit,"numeric(14,2)",numeric,N,false,0,false,false
public,journal_lines,6,credit,"numeric(14,2)",numeric,N,false,0,false,false
public,journal_lines,7,party_kind,party_kind,party_kind,E,true,null,true,false
public,journal_lines,8,party_id,uuid,uuid,U,true,null,false,false
public,journal_lines,9,allotment_id,uuid,uuid,U,true,null,false,false
public,journal_lines,10,property_id,uuid,uuid,U,true,null,false,false
public,journal_lines,11,apartment_id,uuid,uuid,U,true,null,false,false
public,journal_lines,12,bed_id,uuid,uuid,U,true,null,false,false
public,journal_lines,13,memo,text,text,S,true,null,false,false
public,journal_lines,14,line_no,integer,int4,N,true,null,false,false
public,leave_requests_sync,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,leave_requests_sync,2,record_id,text,text,S,false,null,false,false
public,leave_requests_sync,3,employee_name,text,text,S,true,null,false,false
public,leave_requests_sync,4,leave_type,text,text,S,true,null,false,false
public,leave_requests_sync,5,start_date,date,date,D,true,null,false,false
public,leave_requests_sync,6,end_date,date,date,D,true,null,false,false
public,leave_requests_sync,7,reason,text,text,S,true,null,false,false
public,leave_requests_sync,8,status,text,text,S,true,null,false,false
public,leave_requests_sync,9,synced_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,leave_requests_sync,10,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,ledger_entries,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,ledger_entries,2,organization_id,uuid,uuid,U,false,null,false,false
public,ledger_entries,3,asset_id,uuid,uuid,U,true,null,false,false
public,ledger_entries,4,entry_type,text,text,S,false,null,false,false
public,ledger_entries,5,amount,"numeric(12,2)",numeric,N,false,null,false,false
public,ledger_entries,6,entry_date,date,date,D,false,CURRENT_DATE,false,false
public,ledger_entries,7,reference,text,text,S,true,null,false,false
public,ledger_entries,8,notes,text,text,S,true,null,false,false
public,ledger_entries,9,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,lifecycle_config,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,lifecycle_config,2,organization_id,uuid,uuid,U,false,null,false,false
public,lifecycle_config,3,from_date,date,date,D,false,null,false,false
public,lifecycle_config,4,to_date,date,date,D,true,null,false,false
public,lifecycle_config,5,booking_fee,numeric,numeric,N,false,1000,false,false
public,lifecycle_config,6,onboarding_fee,numeric,numeric,N,false,1000,false,false
public,lifecycle_config,7,advance_ratio,numeric,numeric,N,false,1.5,false,false
public,lifecycle_config,8,exit_fee_under_1yr,numeric,numeric,N,false,2250,false,false
public,lifecycle_config,9,key_loss_fee,numeric,numeric,N,false,500,false,false
public,lifecycle_config,10,notice_period_days,integer,int4,N,false,30,false,false
public,lifecycle_config,11,refund_deadline_days,integer,int4,N,false,5,false,false
public,lifecycle_config,12,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,lifecycle_config,13,gst_exemption_days,integer,int4,N,false,90,false,false
public,lifecycle_config,14,gst_short_stay_rate,"numeric(6,3)",numeric,N,false,5,false,false
public,lifecycle_config,15,gst_rcm_rate,"numeric(6,3)",numeric,N,false,18,false,false
public,maintenance_item_stock_entries,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,maintenance_item_stock_entries,2,organization_id,uuid,uuid,U,false,null,false,false
public,maintenance_item_stock_entries,3,maintenance_item_id,uuid,uuid,U,false,null,false,false
public,maintenance_item_stock_entries,4,quantity_received,numeric,numeric,N,false,null,false,false
public,maintenance_item_stock_entries,5,quantity_available,numeric,numeric,N,false,null,false,false
public,maintenance_item_stock_entries,6,purchase_cost_per_unit,numeric,numeric,N,false,null,false,false
public,maintenance_item_stock_entries,7,vendor_name,text,text,S,true,null,false,false
public,maintenance_item_stock_entries,8,invoice_number,text,text,S,true,null,false,false
public,maintenance_item_stock_entries,9,purchased_on,timestamp with time zone,timestamptz,D,false,now(),false,false
public,maintenance_item_stock_entries,10,remarks,text,text,S,true,null,false,false
public,maintenance_item_stock_entries,11,created_by,uuid,uuid,U,true,null,false,false
public,maintenance_item_stock_entries,12,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,maintenance_item_usage,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,maintenance_item_usage,2,organization_id,uuid,uuid,U,false,null,false,false
public,maintenance_item_usage,3,maintenance_ticket_id,uuid,uuid,U,true,null,false,false
public,maintenance_item_usage,4,maintenance_item_id,uuid,uuid,U,false,null,false,false
public,maintenance_item_usage,5,stock_entry_id,uuid,uuid,U,true,null,false,false
public,maintenance_item_usage,6,quantity_used,numeric,numeric,N,false,null,false,false
public,maintenance_item_usage,7,cost_per_unit,numeric,numeric,N,false,null,false,false
public,maintenance_item_usage,8,total_cost,numeric,numeric,N,false,null,false,false
public,maintenance_item_usage,9,usage_source,text,text,S,false,null,false,false
public,maintenance_item_usage,10,remarks,text,text,S,true,null,false,false
public,maintenance_item_usage,11,created_by,uuid,uuid,U,true,null,false,false
public,maintenance_item_usage,12,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,maintenance_items,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,maintenance_items,2,organization_id,uuid,uuid,U,false,null,false,false
public,maintenance_items,3,name,text,text,S,false,null,false,false
public,maintenance_items,4,specifications,text,text,S,true,null,false,false
public,maintenance_items,5,default_unit_cost,numeric,numeric,N,false,0,false,false
public,maintenance_items,6,active,boolean,bool,B,false,true,false,false
public,maintenance_items,7,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,maintenance_items,8,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,maintenance_items,9,item_name,text,text,S,true,null,false,false
public,maintenance_items,10,item_code,text,text,S,true,null,false,false
public,maintenance_items,12,unit,text,text,S,true,null,false,false
public,maintenance_items,13,default_cost,numeric,numeric,N,false,0,false,false
public,maintenance_items,14,minimum_stock_level,numeric,numeric,N,false,0,false,false
public,maintenance_items,15,is_active,boolean,bool,B,false,true,false,false
public,maintenance_items,16,asset_type_id,uuid,uuid,U,true,null,false,false
public,maintenance_items,17,issue_type_id,uuid,uuid,U,true,null,false,false
public,maintenance_tickets,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,maintenance_tickets,2,organization_id,uuid,uuid,U,false,null,false,false
public,maintenance_tickets,3,ticket_number,text,text,S,false,null,false,false
public,maintenance_tickets,4,tenant_id,uuid,uuid,U,true,null,false,false
public,maintenance_tickets,5,property_id,uuid,uuid,U,true,null,false,false
public,maintenance_tickets,6,apartment_id,uuid,uuid,U,true,null,false,false
public,maintenance_tickets,7,bed_id,uuid,uuid,U,true,null,false,false
public,maintenance_tickets,8,issue_type_id,uuid,uuid,U,false,null,false,false
public,maintenance_tickets,9,description,text,text,S,true,null,false,false
public,maintenance_tickets,10,photo_urls,text[],_text,A,true,null,false,true
public,maintenance_tickets,11,priority,text,text,S,true,'medium'::text,false,false
public,maintenance_tickets,12,status,text,text,S,true,'open'::text,false,false
public,maintenance_tickets,13,assigned_to,uuid,uuid,U,true,null,false,false
public,maintenance_tickets,14,sla_deadline,timestamp with time zone,timestamptz,D,true,null,false,false
public,maintenance_tickets,15,resolved_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,maintenance_tickets,16,closed_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,maintenance_tickets,17,tenant_approved,boolean,bool,B,true,null,false,false
public,maintenance_tickets,18,diagnostic_data,jsonb,jsonb,U,true,null,false,false
public,maintenance_tickets,19,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,maintenance_tickets,20,tenant_rejection_reason,text,text,S,true,null,false,false
public,maintenance_tickets,21,tenant_name,text,text,S,true,null,false,false
public,maintenance_tickets,22,tenant_phone,text,text,S,true,null,false,false
public,maintenance_tickets,36,created_by,uuid,uuid,U,true,null,false,false
public,maintenance_tickets,40,updated_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,maintenance_tickets,42,resolution_id,uuid,uuid,U,true,null,false,false
public,maintenance_tickets,43,asset_id,uuid,uuid,U,true,null,false,false
public,maintenance_tickets,44,issue_sub_type_id,uuid,uuid,U,true,null,false,false
public,maintenance_tickets,45,resolution_edit_unlocked_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,maintenance_tickets,46,resolution_edit_unlocked_by,uuid,uuid,U,true,null,false,false
public,maintenance_tickets,47,closure_cost,"numeric(14,2)",numeric,N,true,null,false,false
public,migration_log,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,migration_log,2,run_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,migration_log,3,table_name,text,text,S,false,null,false,false
public,migration_log,4,record_id,uuid,uuid,U,true,null,false,false
public,migration_log,5,action,text,text,S,false,null,false,false
public,migration_log,6,source_file,text,text,S,true,null,false,false
public,migration_log,7,source_row,text,text,S,true,null,false,false
public,migration_log,8,notes,text,text,S,true,null,false,false
public,offline_kyc_pending,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,offline_kyc_pending,2,organization_id,uuid,uuid,U,false,null,false,false
public,offline_kyc_pending,3,allotment_id,uuid,uuid,U,false,null,false,false
public,offline_kyc_pending,4,tenant_id,uuid,uuid,U,false,null,false,false
public,offline_kyc_pending,5,access_token,text,text,S,false,null,false,false
public,offline_kyc_pending,6,status,text,text,S,false,'draft'::text,false,false
public,offline_kyc_pending,7,registration_data,jsonb,jsonb,U,false,'{}'::jsonb,false,false
public,offline_kyc_pending,8,form_payload,jsonb,jsonb,U,false,'{}'::jsonb,false,false
public,offline_kyc_pending,9,kyc_front_path,text,text,S,true,null,false,false
public,offline_kyc_pending,10,kyc_back_path,text,text,S,true,null,false,false
public,offline_kyc_pending,11,final_pdf_path,text,text,S,true,null,false,false
public,offline_kyc_pending,12,sent_to_email,text,text,S,true,null,false,false
public,offline_kyc_pending,13,sent_to_phone,text,text,S,true,null,false,false
public,offline_kyc_pending,14,submitted_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,offline_kyc_pending,15,merged_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,offline_kyc_pending,16,created_by,uuid,uuid,U,true,null,false,false
public,offline_kyc_pending,17,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,offline_kyc_pending,18,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,offline_kyc_pending,19,expires_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,org_ai_settings,1,organization_id,uuid,uuid,U,false,null,false,false
public,org_ai_settings,2,payment_proof_mode,text,text,S,false,'adip_fallback'::text,false,false
public,org_ai_settings,3,meter_reading_mode,text,text,S,false,'gemini_only'::text,false,false
public,org_ai_settings,4,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,org_ai_settings,5,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,org_branding_settings,1,organization_id,uuid,uuid,U,false,null,false,false
public,org_branding_settings,2,logo_url,text,text,S,true,null,false,false
public,org_branding_settings,3,address_text,text,text,S,true,null,false,false
public,org_branding_settings,4,footer_text,text,text,S,true,null,false,false
public,org_branding_settings,5,contact_email,text,text,S,true,null,false,false
public,org_branding_settings,6,contact_phone,text,text,S,true,null,false,false
public,org_branding_settings,7,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,org_branding_settings,8,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,org_email_settings,1,organization_id,uuid,uuid,U,false,null,false,false
public,org_email_settings,2,enabled,boolean,bool,B,false,false,false,false
public,org_email_settings,3,smtp_host,text,text,S,true,null,false,false
public,org_email_settings,4,smtp_port,integer,int4,N,true,null,false,false
public,org_email_settings,5,smtp_secure,boolean,bool,B,false,false,false,false
public,org_email_settings,6,smtp_user,text,text,S,true,null,false,false
public,org_email_settings,7,smtp_pass_encrypted,text,text,S,true,null,false,false
public,org_email_settings,8,from_name,text,text,S,true,null,false,false
public,org_email_settings,9,from_email,text,text,S,true,null,false,false
public,org_email_settings,10,reply_to,text,text,S,true,null,false,false
public,org_email_settings,11,imap_host,text,text,S,true,null,false,false
public,org_email_settings,12,imap_port,integer,int4,N,true,null,false,false
public,org_email_settings,13,imap_secure,boolean,bool,B,false,true,false,false
public,org_email_settings,14,pop3_host,text,text,S,true,null,false,false
public,org_email_settings,15,pop3_port,integer,int4,N,true,null,false,false
public,org_email_settings,16,pop3_secure,boolean,bool,B,false,true,false,false
public,org_email_settings,17,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,org_email_settings,18,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,org_whatsapp_settings,1,organization_id,uuid,uuid,U,false,null,false,false
public,org_whatsapp_settings,2,test_phone,text,text,S,true,null,false,false
public,org_whatsapp_settings,3,test_mode_enabled,boolean,bool,B,false,false,false,false
public,org_whatsapp_settings,4,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,org_whatsapp_settings,5,updated_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,org_whatsapp_settings,6,notifications_enabled,boolean,bool,B,false,true,false,false
public,org_whatsapp_settings,7,post_invoice_whatsapp_modal_enabled,boolean,bool,B,false,false,false,false
public,org_whatsapp_settings,8,post_collection_whatsapp_modal_enabled,boolean,bool,B,false,false,false,false
public,org_whatsapp_settings,9,ai_auto_response_enabled,boolean,bool,B,false,true,false,false
public,organization_bank_accounts,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,organization_bank_accounts,2,organization_id,uuid,uuid,U,false,null,false,false
public,organization_bank_accounts,3,bank_name,text,text,S,false,null,false,false
public,organization_bank_accounts,4,account_name,text,text,S,true,null,false,false
public,organization_bank_accounts,5,account_number,text,text,S,false,null,false,false
public,organization_bank_accounts,6,ifsc_code,text,text,S,true,null,false,false
public,organization_bank_accounts,7,branch,text,text,S,true,null,false,false
public,organization_bank_accounts,8,account_type,text,text,S,true,'current'::text,false,false
public,organization_bank_accounts,9,swift_code,text,text,S,true,null,false,false
public,organization_bank_accounts,10,upi_id,text,text,S,true,null,false,false
public,organization_bank_accounts,11,is_primary,boolean,bool,B,true,false,false,false
public,organization_bank_accounts,12,status,text,text,S,true,'active'::text,false,false
public,organization_bank_accounts,13,notes,text,text,S,true,null,false,false
public,organization_bank_accounts,14,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,organization_bank_accounts,15,upi_ids,text[],_text,A,false,'{}'::text[],false,true
public,organization_subscriptions,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,organization_subscriptions,2,organization_id,uuid,uuid,U,false,null,false,false
public,organization_subscriptions,3,plan_id,uuid,uuid,U,false,null,false,false
public,organization_subscriptions,4,status,text,text,S,false,'active'::text,false,false
public,organization_subscriptions,5,billing_cycle,text,text,S,false,'monthly'::text,false,false
public,organization_subscriptions,6,current_period_start,date,date,D,true,CURRENT_DATE,false,false
public,organization_subscriptions,7,current_period_end,date,date,D,true,null,false,false
public,organization_subscriptions,8,trial_ends_at,date,date,D,true,null,false,false
public,organization_subscriptions,9,razorpay_subscription_id,text,text,S,true,null,false,false
public,organization_subscriptions,10,razorpay_customer_id,text,text,S,true,null,false,false
public,organization_subscriptions,11,cancelled_at,timestamp with time zone,timestamptz,D,true,null,false,false
public,organization_subscriptions,12,cancel_reason,text,text,S,true,null,false,false
public,organization_subscriptions,13,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,organization_subscriptions,14,updated_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,organizations,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,organizations,2,organization_name,text,text,S,false,null,false,false
public,organizations,3,subscription_plan,text,text,S,true,'free'::text,false,false
public,organizations,4,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,organizations,5,gst_number,text,text,S,true,null,false,false
public,organizations,6,onboarding_completed,boolean,bool,B,true,false,false,false
public,organizations,7,onboarding_step,integer,int4,N,true,0,false,false
public,organizations,8,ticket_auto_approve_threshold,numeric,numeric,N,true,1000,false,false
public,organizations,9,ticket_repeat_check_days,integer,int4,N,true,30,false,false
public,organizations,10,exit_task_assignee_1,uuid,uuid,U,true,null,false,false
public,organizations,11,exit_task_assignee_2,uuid,uuid,U,true,null,false,false
public,organizations,12,logo_url,text,text,S,true,null,false,false
public,organizations,13,address_line1,text,text,S,true,null,false,false
public,organizations,14,address_line2,text,text,S,true,null,false,false
public,organizations,15,city,text,text,S,true,null,false,false
public,organizations,16,state,text,text,S,true,null,false,false
public,organizations,17,pincode,text,text,S,true,null,false,false
public,organizations,18,country,text,text,S,true,'India'::text,false,false
public,organizations,19,contact_person_name,text,text,S,true,null,false,false
public,organizations,20,contact_phone,text,text,S,true,null,false,false
public,organizations,21,contact_email,text,text,S,true,null,false,false
public,organizations,22,website,text,text,S,true,null,false,false
public,otp_codes,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,otp_codes,2,phone,text,text,S,false,null,false,false
public,otp_codes,3,otp_code,text,text,S,false,null,false,false
public,otp_codes,4,expires_at,timestamp with time zone,timestamptz,D,false,null,false,false
public,otp_codes,5,verified,boolean,bool,B,true,false,false,false
public,otp_codes,6,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,owner_contracts,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,owner_contracts,2,organization_id,uuid,uuid,U,false,null,false,false
public,owner_contracts,3,owner_id,uuid,uuid,U,false,null,false,false
public,owner_contracts,4,property_id,uuid,uuid,U,true,null,false,false
public,owner_contracts,5,contract_type,text,text,S,false,'lease'::text,false,false
public,owner_contracts,6,start_date,date,date,D,true,null,false,false
public,owner_contracts,7,end_date,date,date,D,true,null,false,false
public,owner_contracts,8,monthly_rent,numeric,numeric,N,true,null,false,false
public,owner_contracts,9,revenue_share_percentage,numeric,numeric,N,true,null,false,false
public,owner_contracts,10,security_deposit,numeric,numeric,N,true,null,false,false
public,owner_contracts,11,lock_in_months,integer,int4,N,true,null,false,false
public,owner_contracts,12,escalation_percentage,numeric,numeric,N,true,null,false,false
public,owner_contracts,13,escalation_interval_months,integer,int4,N,true,null,false,false
public,owner_contracts,14,payment_due_day,integer,int4,N,true,1,false,false
public,owner_contracts,15,agreement_url,text,text,S,true,null,false,false
public,owner_contracts,16,notes,text,text,S,true,null,false,false
public,owner_contracts,17,status,text,text,S,true,'active'::text,false,false
public,owner_contracts,18,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,owner_contracts,19,property_tax_id,text,text,S,true,null,false,false
public,owner_contracts,20,water_tax_details,text,text,S,true,null,false,false
public,owner_contracts,21,payment_schedule,text,text,S,true,'monthly'::text,false,false
public,owner_contracts,22,renewal_date,date,date,D,true,null,false,false
public,owner_contracts,23,renewal_periods,integer,int4,N,true,0,false,false
public,owner_contracts,24,ownership_doc_url,text,text,S,true,null,false,false
public,owner_contracts,25,apartment_id,uuid,uuid,U,true,null,false,false
public,owner_contracts,26,property_tax_amount,numeric,numeric,N,true,0,false,false
public,owner_contracts,27,property_tax_frequency,text,text,S,true,'yearly'::text,false,false
public,owner_contracts,28,water_tax_id,text,text,S,true,null,false,false
public,owner_contracts,29,water_tax_amount,numeric,numeric,N,true,0,false,false
public,owner_contracts,30,water_tax_frequency,text,text,S,true,'yearly'::text,false,false
public,owner_contracts,31,rent_paid_in_advance,boolean,bool,B,true,false,false,false
public,owner_contracts,32,gst_info,text,text,S,true,null,false,false
public,owner_payments,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,owner_payments,2,organization_id,uuid,uuid,U,false,null,false,false
public,owner_payments,3,owner_id,uuid,uuid,U,false,null,false,false
public,owner_payments,4,contract_id,uuid,uuid,U,false,null,false,false
public,owner_payments,5,apartment_id,uuid,uuid,U,true,null,false,false
public,owner_payments,6,payment_month,text,text,S,false,null,false,false
public,owner_payments,7,due_date,date,date,D,false,null,false,false
public,owner_payments,8,base_amount,numeric,numeric,N,false,0,false,false
public,owner_payments,9,escalated_amount,numeric,numeric,N,false,0,false,false
public,owner_payments,10,status,text,text,S,false,'pending'::text,false,false
public,owner_payments,11,paid_date,date,date,D,true,null,false,false
public,owner_payments,12,payment_mode,text,text,S,true,null,false,false
public,owner_payments,13,notes,text,text,S,true,null,false,false
public,owner_payments,14,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,owner_payments,15,actual_due_date,date,date,D,true,null,false,false
public,owner_payments,16,reference_number,text,text,S,true,null,false,false
public,owner_payments,17,bill_date,date,date,D,true,null,false,false
public,owner_payments,18,bank_account_id,uuid,uuid,U,true,null,false,false
public,owners,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,owners,2,organization_id,uuid,uuid,U,false,null,false,false
public,owners,3,full_name,text,text,S,false,null,false,false
public,owners,4,phone,text,text,S,true,null,false,false
public,owners,5,email,text,text,S,true,null,false,false
public,owners,6,pan_number,text,text,S,true,null,false,false
public,owners,7,aadhar_number,text,text,S,true,null,false,false
public,owners,8,address,text,text,S,true,null,false,false
public,owners,9,city,text,text,S,true,null,false,false
public,owners,10,state,text,text,S,true,null,false,false
public,owners,11,pincode,text,text,S,true,null,false,false
public,owners,12,bank_name,text,text,S,true,null,false,false
public,owners,13,bank_account_number,text,text,S,true,null,false,false
public,owners,14,bank_ifsc,text,text,S,true,null,false,false
public,owners,15,gst_number,text,text,S,true,null,false,false
public,owners,16,photo_url,text,text,S,true,null,false,false
public,owners,17,id_proof_url,text,text,S,true,null,false,false
public,owners,18,notes,text,text,S,true,null,false,false
public,owners,19,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,owners,20,status,text,text,S,true,'active'::text,false,false
public,payment_proofs,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,payment_proofs,2,organization_id,uuid,uuid,U,false,null,false,false
public,payment_proofs,3,context,text,text,S,false,null,false,false
public,payment_proofs,4,booking_id,uuid,uuid,U,true,null,false,false
public,payment_proofs,5,tenant_id,uuid,uuid,U,true,null,false,false
public,payment_proofs,6,file_url,text,text,S,false,null,false,false
public,payment_proofs,7,extracted,jsonb,jsonb,U,false,'{}'::jsonb,false,false
public,payment_proofs,8,created_by,uuid,uuid,U,true,null,false,false
public,payment_proofs,9,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,payroll,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,payroll,2,employee_id,uuid,uuid,U,false,null,false,false
public,payroll,3,company_id,uuid,uuid,U,true,null,false,false
public,payroll,4,month,text,text,S,false,null,false,false
public,payroll,5,year,integer,int4,N,false,null,false,false
public,payroll,6,base_salary,"numeric(12,2)",numeric,N,false,null,false,false
public,payroll,7,days_worked,"numeric(5,2)",numeric,N,false,null,false,false
public,payroll,8,total_days,"numeric(5,2)",numeric,N,false,null,false,false
public,payroll,9,non_working_days,"numeric(5,2)",numeric,N,true,null,false,false
public,payroll,10,leave_days,"numeric(5,2)",numeric,N,true,null,false,false
public,payroll,11,approved_leave_days,"numeric(5,2)",numeric,N,true,null,false,false
public,payroll,12,rejected_leave_days,"numeric(5,2)",numeric,N,true,null,false,false
public,payroll,13,half_days,"numeric(5,2)",numeric,N,true,null,false,false
public,payroll,14,working_days_month,"numeric(5,2)",numeric,N,true,null,false,false
public,payroll,15,absent_days,"numeric(5,2)",numeric,N,true,null,false,false
public,payroll,16,hours_worked,"numeric(7,2)",numeric,N,true,null,false,false
public,payroll,17,overtime_hours,"numeric(5,2)",numeric,N,true,null,false,false
public,payroll,18,overtime_pay,"numeric(12,2)",numeric,N,false,0,false,false
public,payroll,19,deductions,"numeric(12,2)",numeric,N,false,0,false,false
public,payroll,20,net_salary,"numeric(12,2)",numeric,N,false,null,false,false
public,payroll,21,bonus,"numeric(12,2)",numeric,N,true,null,false,false
public,payroll,22,status,text,text,S,false,null,false,false
public,payroll,23,paid_date,date,date,D,true,null,false,false
public,payroll,24,payment_mode,text,text,S,true,null,false,false
public,payroll,25,payment_reference,text,text,S,true,null,false,false
public,payroll,26,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,payroll_sync,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,payroll_sync,2,email,text,text,S,false,null,false,false
public,payroll_sync,3,employee_name,text,text,S,true,null,false,false
public,payroll_sync,4,team_member_id,uuid,uuid,U,true,null,false,false
public,payroll_sync,5,organization_id,uuid,uuid,U,true,null,false,false
public,payroll_sync,6,period_start,date,date,D,false,null,false,false
public,payroll_sync,7,period_end,date,date,D,false,null,false,false
public,payroll_sync,8,monthly_salary,numeric,numeric,N,true,0,false,false
public,payroll_sync,9,per_day_salary,numeric,numeric,N,true,0,false,false
public,payroll_sync,10,present_days,numeric,numeric,N,true,0,false,false
public,payroll_sync,11,leave_days,numeric,numeric,N,true,0,false,false
public,payroll_sync,12,absent_days,numeric,numeric,N,true,0,false,false
public,payroll_sync,13,paid_leave_days,numeric,numeric,N,true,0,false,false
public,payroll_sync,14,deducted_days,numeric,numeric,N,true,0,false,false
public,payroll_sync,15,deduction_amount,numeric,numeric,N,true,0,false,false
public,payroll_sync,16,payable_salary,numeric,numeric,N,true,0,false,false
public,payroll_sync,17,synced_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,profiles,1,id,uuid,uuid,U,false,null,false,false
public,profiles,2,phone,text,text,S,true,null,false,false
public,profiles,3,full_name,text,text,S,true,null,false,false
public,profiles,4,email,text,text,S,true,null,false,false
public,profiles,5,avatar_url,text,text,S,true,null,false,false
public,profiles,6,organization_id,uuid,uuid,U,true,null,false,false
public,profiles,7,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,profiles,8,updated_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,properties,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,properties,2,organization_id,uuid,uuid,U,false,null,false,false
public,properties,3,property_name,text,text,S,false,null,false,false
public,properties,4,address,text,text,S,true,null,false,false
public,properties,5,city,text,text,S,true,null,false,false
public,properties,6,state,text,text,S,true,null,false,false
public,properties,7,pincode,text,text,S,true,null,false,false
public,properties,8,status,entity_status,entity_status,E,true,'In-Progress'::entity_status,true,false
public,properties,9,created_at,timestamp with time zone,timestamptz,D,true,now(),false,false
public,properties,10,gps_latitude,numeric,numeric,N,true,null,false,false
public,properties,11,gps_longitude,numeric,numeric,N,true,null,false,false
public,properties,12,photo_urls,text[],_text,A,true,null,false,true
public,properties,13,code,text,text,S,true,null,false,false
public,properties,14,start_date,date,date,D,true,null,false,false
public,properties,16,kyc_qr_code,text,text,S,true,null,false,false
public,property_images,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,property_images,2,organization_id,uuid,uuid,U,false,null,false,false
public,property_images,3,property_id,uuid,uuid,U,false,null,false,false
public,property_images,4,image_url,text,text,S,false,null,false,false
public,property_images,5,caption,text,text,S,true,null,false,false
public,property_images,6,display_order,integer,int4,N,false,0,false,false
public,property_images,7,is_cover,boolean,bool,B,false,false,false,false
public,property_images,8,created_at,timestamp with time zone,timestamptz,D,false,now(),false,false
public,purchase_items,1,id,uuid,uuid,U,false,gen_random_uuid(),false,false
public,purchase_items,2,purchase_order_id,uuid,uuid,U,false,null,false,false
public,purchase_items,3,asset_type_id,uuid,uuid,U,false,null,false,false
