table_schema,table_name,index_name,is_unique,is_partial,definition
public,ticket_purchases,ticket_purchases_pkey,true,false,CREATE UNIQUE INDEX ticket_purchases_pkey ON public.ticket_purchases USING btree (id)
public,ticket_resolutions,idx_ticket_resolutions_ticket,false,false,"CREATE INDEX idx_ticket_resolutions_ticket ON public.ticket_resolutions USING btree (organization_id, ticket_id)"
public,ticket_resolutions,ticket_resolutions_bank_account_idx,false,false,CREATE INDEX ticket_resolutions_bank_account_idx ON public.ticket_resolutions USING btree (bank_account_id)
public,ticket_resolutions,ticket_resolutions_pkey,true,false,CREATE UNIQUE INDEX ticket_resolutions_pkey ON public.ticket_resolutions USING btree (id)
public,ticket_resolutions,ticket_resolutions_updated_at_idx,false,false,CREATE INDEX ticket_resolutions_updated_at_idx ON public.ticket_resolutions USING btree (updated_at DESC)
public,tickets,tickets_pkey,true,false,CREATE UNIQUE INDEX tickets_pkey ON public.tickets USING btree (id)
public,tickets,tickets_ticket_number_key,true,false,CREATE UNIQUE INDEX tickets_ticket_number_key ON public.tickets USING btree (ticket_number)
public,upi_tenant_mappings,upi_tenant_mappings_org_ref_idx,false,false,"CREATE INDEX upi_tenant_mappings_org_ref_idx ON public.upi_tenant_mappings USING btree (organization_id, normalized_transaction_ref)"
public,upi_tenant_mappings,upi_tenant_mappings_org_tenant_upi_uidx,true,false,"CREATE UNIQUE INDEX upi_tenant_mappings_org_tenant_upi_uidx ON public.upi_tenant_mappings USING btree (organization_id, tenant_id, normalized_upi_id)"
public,upi_tenant_mappings,upi_tenant_mappings_org_upi_idx,false,false,"CREATE INDEX upi_tenant_mappings_org_upi_idx ON public.upi_tenant_mappings USING btree (organization_id, normalized_upi_id)"
public,upi_tenant_mappings,upi_tenant_mappings_pkey,true,false,CREATE UNIQUE INDEX upi_tenant_mappings_pkey ON public.upi_tenant_mappings USING btree (id)
public,user_roles,user_roles_pkey,true,false,CREATE UNIQUE INDEX user_roles_pkey ON public.user_roles USING btree (id)
public,user_roles,user_roles_user_id_role_key,true,false,"CREATE UNIQUE INDEX user_roles_user_id_role_key ON public.user_roles USING btree (user_id, role)"
public,users,idx_users_email,false,false,CREATE INDEX idx_users_email ON public.users USING btree (email)
public,users,idx_users_role,false,false,CREATE INDEX idx_users_role ON public.users USING btree (role)
public,users,users_email_key,true,false,CREATE UNIQUE INDEX users_email_key ON public.users USING btree (email)
public,users,users_pkey,true,false,CREATE UNIQUE INDEX users_pkey ON public.users USING btree (id)
public,vendor_remarks,idx_vendor_remarks_vendor,false,false,"CREATE INDEX idx_vendor_remarks_vendor ON public.vendor_remarks USING btree (organization_id, vendor_id)"
public,vendor_remarks,vendor_remarks_pkey,true,false,CREATE UNIQUE INDEX vendor_remarks_pkey ON public.vendor_remarks USING btree (id)
public,vendors,vendors_pkey,true,false,CREATE UNIQUE INDEX vendors_pkey ON public.vendors USING btree (id)
public,whatsapp_conversations,idx_whatsapp_conversations_phone,false,false,"CREATE INDEX idx_whatsapp_conversations_phone ON public.whatsapp_conversations USING btree (provider, phone_e164)"
public,whatsapp_conversations,whatsapp_conversations_phone_provider_idx,false,false,"CREATE INDEX whatsapp_conversations_phone_provider_idx ON public.whatsapp_conversations USING btree (provider, phone_e164)"
public,whatsapp_conversations,whatsapp_conversations_pkey,true,false,CREATE UNIQUE INDEX whatsapp_conversations_pkey ON public.whatsapp_conversations USING btree (id)
public,whatsapp_conversations,whatsapp_conversations_provider_phone_e164_key,true,false,"CREATE UNIQUE INDEX whatsapp_conversations_provider_phone_e164_key ON public.whatsapp_conversations USING btree (provider, phone_e164)"
public,whatsapp_dedup,whatsapp_dedup_pkey,true,false,CREATE UNIQUE INDEX whatsapp_dedup_pkey ON public.whatsapp_dedup USING btree (id)
public,whatsapp_dedup,whatsapp_dedup_provider_dedup_key_key,true,false,"CREATE UNIQUE INDEX whatsapp_dedup_provider_dedup_key_key ON public.whatsapp_dedup USING btree (provider, dedup_key)"
public,whatsapp_dedup,whatsapp_dedup_provider_key_uidx,true,false,"CREATE UNIQUE INDEX whatsapp_dedup_provider_key_uidx ON public.whatsapp_dedup USING btree (provider, dedup_key)"
public,whatsapp_events,idx_whatsapp_events_created_at,false,false,CREATE INDEX idx_whatsapp_events_created_at ON public.whatsapp_events USING btree (created_at DESC)
public,whatsapp_events,idx_whatsapp_events_external_id,false,false,"CREATE INDEX idx_whatsapp_events_external_id ON public.whatsapp_events USING btree (provider, external_message_id)"
public,whatsapp_events,idx_whatsapp_events_status,false,false,"CREATE INDEX idx_whatsapp_events_status ON public.whatsapp_events USING btree (processing_status, created_at DESC)"
public,whatsapp_events,idx_whatsapp_events_tenant,false,false,"CREATE INDEX idx_whatsapp_events_tenant ON public.whatsapp_events USING btree (tenant_id, created_at DESC)"
public,whatsapp_events,whatsapp_events_org_created_idx,false,false,"CREATE INDEX whatsapp_events_org_created_idx ON public.whatsapp_events USING btree (organization_id, created_at DESC)"
public,whatsapp_events,whatsapp_events_pkey,true,false,CREATE UNIQUE INDEX whatsapp_events_pkey ON public.whatsapp_events USING btree (id)
public,whatsapp_events,whatsapp_events_provider_extmsg_uidx,true,true,"CREATE UNIQUE INDEX whatsapp_events_provider_extmsg_uidx ON public.whatsapp_events USING btree (provider, external_message_id) WHERE (external_message_id IS NOT NULL)"
public,whatsapp_failures,idx_whatsapp_failures_retry,false,false,"CREATE INDEX idx_whatsapp_failures_retry ON public.whatsapp_failures USING btree (dead_letter, next_retry_at)"
public,whatsapp_failures,whatsapp_failures_event_idx,false,false,CREATE INDEX whatsapp_failures_event_idx ON public.whatsapp_failures USING btree (event_id)
public,whatsapp_failures,whatsapp_failures_pkey,true,false,CREATE UNIQUE INDEX whatsapp_failures_pkey ON public.whatsapp_failures USING btree (id)
public,whatsapp_payment_submissions,idx_wps_matched_invoice,false,true,CREATE INDEX idx_wps_matched_invoice ON public.whatsapp_payment_submissions USING btree (matched_invoice_id) WHERE (matched_invoice_id IS NOT NULL)
public,whatsapp_payment_submissions,idx_wps_org_status,false,false,"CREATE INDEX idx_wps_org_status ON public.whatsapp_payment_submissions USING btree (organization_id, status, created_at DESC)"
public,whatsapp_payment_submissions,idx_wps_skip_reason,false,true,"CREATE INDEX idx_wps_skip_reason ON public.whatsapp_payment_submissions USING btree (organization_id, auto_accept_skip_reason) WHERE (auto_accept_skip_reason IS NOT NULL)"
public,whatsapp_payment_submissions,idx_wps_tenant,false,true,CREATE INDEX idx_wps_tenant ON public.whatsapp_payment_submissions USING btree (tenant_id) WHERE (tenant_id IS NOT NULL)
public,whatsapp_payment_submissions,whatsapp_payment_submissions_pkey,true,false,CREATE UNIQUE INDEX whatsapp_payment_submissions_pkey ON public.whatsapp_payment_submissions USING btree (id)
public,whatsapp_send_deliveries,idx_wa_deliveries_org_kind_created,false,false,"CREATE INDEX idx_wa_deliveries_org_kind_created ON public.whatsapp_send_deliveries USING btree (organization_id, delivery_kind, created_at DESC)"
public,whatsapp_send_deliveries,idx_wa_deliveries_org_kind_status_created,false,false,"CREATE INDEX idx_wa_deliveries_org_kind_status_created ON public.whatsapp_send_deliveries USING btree (organization_id, delivery_kind, status, created_at DESC)"
public,whatsapp_send_deliveries,whatsapp_send_deliveries_job_idx,false,false,"CREATE INDEX whatsapp_send_deliveries_job_idx ON public.whatsapp_send_deliveries USING btree (job_id, status)"
public,whatsapp_send_deliveries,whatsapp_send_deliveries_job_ref_uidx,true,true,"CREATE UNIQUE INDEX whatsapp_send_deliveries_job_ref_uidx ON public.whatsapp_send_deliveries USING btree (job_id, delivery_kind, reference_id) WHERE (reference_id IS NOT NULL)"
public,whatsapp_send_deliveries,whatsapp_send_deliveries_org_created_idx,false,false,"CREATE INDEX whatsapp_send_deliveries_org_created_idx ON public.whatsapp_send_deliveries USING btree (organization_id, created_at DESC)"
public,whatsapp_send_deliveries,whatsapp_send_deliveries_pkey,true,false,CREATE UNIQUE INDEX whatsapp_send_deliveries_pkey ON public.whatsapp_send_deliveries USING btree (id)
public,whatsapp_send_jobs,whatsapp_send_jobs_org_status_idx,false,false,"CREATE INDEX whatsapp_send_jobs_org_status_idx ON public.whatsapp_send_jobs USING btree (organization_id, status, created_at DESC)"
public,whatsapp_send_jobs,whatsapp_send_jobs_pkey,true,false,CREATE UNIQUE INDEX whatsapp_send_jobs_pkey ON public.whatsapp_send_jobs USING btree (id)
